;ProbandId;ConditionId;Condition;Visual;Tactile;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS
59;17;2;Visual Feedback;1;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.176;38.147000000000006;24.827;42.106;52.628;39.010000000000005;25.198;30.677000000000003;31.252;40.709;33.574000000000005;30.146;24.001;27.744000000000003;22.928;29.595;23.860000000000003;30.1;25.473000000000003;24.816000000000003;39.484;14.0;14.0;16.0;22.0;14.0;14.0;14.0;14.0;14.0;21.0;22.0;13.0;14.0;14.0;14.0;14.0;13.0;14.0;13.0;14.0;14.0;14.0;10.0;7.0;11.0;14.0;12.0;7.0;8.0;11.0;14.0;9.0;8.0;8.0;7.0;7.0;9.0;7.0;10.0;7.0;7.0;13.0;1497.357142857143;1415.1000000000001;988.7142857142857;968.0909090909092;1288.6428571428573;1018.8333333333333;994.4285714285714;1274.8750000000002;465.0909090909092;762.8571428571431;797.7777777777777;916.6250000000001;1025.25;1335.8571428571427;842.5714285714286;1027.222222222222;1107.428571428571;1004.6000000000001;1329.7142857142856;1069.0;792.4615384615385;1908.428571428571;1243.9;1511.0000000000005;1755.0909090909095;1602.5714285714284;2037.9166666666672;1413.4285714285716;1978.5;1728.5454545454543;1481.3571428571433;1390.7777777777776;1682.6250000000002;1397.7500000000002;1489.0;1428.142857142857;1311.6666666666667;1486.0;2156.6;1537.142857142857;1328.0;1517.8461538461538
60;18;3;Combined Feedback;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.685;20.398;20.334;19.977;44.0;29.102;38.009;21.694000000000003;19.261000000000003;38.686;21.854000000000003;19.121;27.473000000000003;24.724;21.917;21.727;17.89;18.559;23.088;28.001;32.103;24.0;12.0;13.0;12.0;24.0;13.0;29.0;13.0;13.0;20.0;12.0;12.0;15.0;18.0;16.0;15.0;12.0;14.0;17.0;19.0;18.0;13.0;7.0;8.0;7.0;16.0;9.0;12.0;7.0;7.0;15.0;10.0;7.0;7.0;9.0;7.0;9.0;7.0;7.0;10.0;10.0;10.0;1055.4615384615383;1125.2857142857142;814.75;966.0000000000001;791.8125;1237.2222222222224;941.5833333333335;916.7142857142857;855.5714285714288;895.6;675.0;1146.0000000000002;980.0000000000002;865.7777777777777;894.4285714285714;615.3333333333334;815.1428571428572;543.5714285714286;676.5000000000001;856.1;873.0;1340.153846153846;1175.142857142857;1081.125;1281.4285714285716;1402.2499999999998;1173.8888888888887;1377.25;1818.7142857142858;1249.0;1161.0;1436.3000000000002;1103.0;1543.5714285714287;1365.2222222222224;1458.142857142857;1209.666666666667;1205.2857142857144;1042.857142857143;1206.8;1296.4;1795.6
61;18;0;No Feedback;0;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.851000000000003;29.096;30.504;21.828000000000003;31.902;22.110000000000003;25.859;24.279;23.23;20.914;29.882;20.735000000000003;27.873;19.041;23.015;27.610000000000003;20.978;29.769;22.191000000000003;20.700000000000003;30.904000000000003;14.0;19.0;17.0;12.0;15.0;12.0;18.0;18.0;17.0;14.0;26.0;16.0;21.0;13.0;16.0;23.0;20.0;23.0;17.0;16.0;24.0;8.0;7.0;8.0;7.0;7.0;7.0;8.0;7.0;7.0;8.0;7.0;7.0;8.0;8.0;8.0;8.0;7.0;7.0;8.0;7.0;7.0;513.0;682.7142857142857;897.75;670.2857142857142;1220.0000000000002;785.5714285714287;687.2499999999999;578.1428571428572;658.5714285714286;466.12500000000006;714.0000000000001;628.8571428571429;562.0;518.0;627.8750000000001;548.0;392.14285714285717;629.2857142857143;386.375;898.1428571428572;547.4285714285714;1448.75;1252.857142857143;1452.875;1441.4285714285716;1383.142857142857;1646.4285714285718;1428.25;1291.4285714285716;1350.1428571428576;1670.7500000000002;993.2857142857142;1207.857142857143;1247.625;1300.5;1467.5000000000002;1173.125;988.0000000000001;1239.1428571428573;1308.375;1254.7142857142858;1237.4285714285716
62;18;1;Tactile Feedback;0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.838;52.524;37.049;33.243;60.952000000000005;31.752;27.277;30.803;37.782;32.348;47.77;24.412000000000003;54.255;26.982000000000003;31.598000000000003;19.636000000000003;24.275;23.636000000000003;78.574;29.912000000000003;27.289;14.0;38.0;27.0;26.0;46.0;22.0;17.0;25.0;21.0;21.0;42.0;19.0;37.0;13.0;22.0;14.0;16.0;19.0;44.0;22.0;21.0;9.0;13.0;11.0;7.0;16.0;7.0;7.0;8.0;8.0;9.0;10.0;8.0;13.0;8.0;7.0;7.0;9.0;8.0;16.0;8.0;7.0;639.4444444444445;605.6153846153846;824.9090909090909;927.7142857142857;763.9375000000001;970.4285714285714;988.8571428571428;808.125;916.25;858.3333333333334;569.6999999999999;944.6249999999998;622.0769230769232;806.25;681.4285714285713;930.2857142857142;586.2222222222222;389.625;954.0000000000001;967.0000000000001;583.7142857142858;1500.3333333333335;1457.6923076923076;1378.0909090909092;974.5714285714288;1247.4374999999998;1107.7142857142856;1861.8571428571431;1051.0;1626.875;1367.0;957.4;1038.0;1303.0769230769233;1708.3749999999998;1327.0000000000002;1042.7142857142858;1424.3333333333333;1053.6249999999998;1389.8124999999998;1399.25;1169.2857142857142
63;18;2;Visual Feedback;1;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;28.212000000000003;19.405;19.049;18.149;19.055;20.342;18.743;21.572000000000003;18.533;17.702;17.582;16.722;22.144;18.267;27.266;17.293000000000003;39.351;17.618000000000002;17.651;17.728;16.198;19.0;11.0;12.0;12.0;13.0;12.0;12.0;11.0;10.0;12.0;12.0;12.0;10.0;13.0;19.0;14.0;18.0;11.0;12.0;13.0;12.0;12.0;7.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;7.0;8.0;7.0;10.0;7.0;13.0;7.0;7.0;7.0;7.0;663.3333333333335;1041.142857142857;700.625;752.5714285714287;720.4285714285716;1112.4285714285713;901.4285714285714;1033.0000000000002;842.2857142857143;587.1428571428572;730.1666666666667;722.7142857142858;902.625;812.1428571428571;705.1;781.8571428571428;1000.1538461538462;788.8571428571429;779.5714285714287;809.2857142857142;695.2857142857143;1278.0833333333335;1201.4285714285716;1372.2500000000002;1198.2857142857142;1257.857142857143;1317.4285714285713;1293.7142857142858;1460.5714285714287;1446.4285714285713;1227.714285714286;1254.8333333333335;1107.142857142857;1690.125;1248.2857142857144;1310.2;1099.0;2694.076923076923;1119.0;1315.428571428571;1289.7142857142858;1212.0000000000002
64;19;3;Combined Feedback;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.094;24.589;42.626000000000005;24.911;42.165;51.328;34.002;36.285;31.653;19.549;28.16;34.058;22.265;24.603;18.035;32.858000000000004;28.06;34.53;21.8;22.168000000000003;23.708;20.0;15.0;17.0;13.0;20.0;16.0;18.0;22.0;18.0;16.0;14.0;15.0;17.0;18.0;14.0;14.0;18.0;24.0;18.0;14.0;16.0;12.0;4.0;15.0;9.0;11.0;15.0;10.0;11.0;10.0;7.0;8.0;10.0;9.0;8.0;7.0;10.0;9.0;10.0;9.0;9.0;9.0;961.9166666666666;1869.7500000000002;949.5333333333332;940.8888888888889;1264.7272727272725;1047.0000000000002;1023.8999999999999;1031.090909090909;909.8000000000003;1089.2857142857142;1046.6250000000002;1033.1;648.5555555555557;1153.375;1003.8571428571428;1064.2;1052.2222222222224;1142.3;748.4444444444445;763.111111111111;995.888888888889;1080.5;1348.5;1543.0000000000002;1434.2222222222222;1538.7272727272725;1898.7333333333333;1697.6;1534.3636363636365;1325.2;818.4285714285714;1375.2500000000002;1319.3;1671.2222222222222;1122.625;921.1428571428571;1324.4;934.5555555555557;1265.4999999999998;1340.111111111111;1385.888888888889;1187.3333333333333
65;19;0;No Feedback;0;0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;-4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;72.019;73.81;56.884;54.348000000000006;56.202000000000005;46.969;49.42400000000001;39.27;41.389;51.179;46.462;58.387;40.461000000000006;50.442;74.581;50.762;45.468;48.473000000000006;53.23500000000001;47.940000000000005;37.389;45.0;45.0;24.0;28.0;25.0;25.0;16.0;22.0;28.0;32.0;22.0;29.0;20.0;34.0;44.0;40.0;26.0;37.0;23.0;35.0;21.0;8.0;9.0;13.0;9.0;10.0;11.0;11.0;8.0;8.0;10.0;8.0;11.0;7.0;9.0;9.0;7.0;9.0;10.0;14.0;9.0;8.0;1135.25;1222.888888888889;1051.3846153846155;909.9999999999999;849.0999999999999;1162.8181818181818;767.4545454545455;1282.375;966.0000000000002;931.5;1221.75;1298.818181818182;1326.4285714285716;852.7777777777777;808.9999999999999;1165.1428571428573;1053.7777777777776;811.9;663.6428571428572;824.6666666666665;1066.875;1069.125;2130.0;3131.6153846153843;1272.6666666666667;2856.4;2490.1818181818185;2150.0909090909095;1356.75;1642.0;2106.3999999999996;1734.25;1864.0;1536.714285714286;1342.4444444444446;2260.3333333333335;2247.857142857143;1204.2222222222222;1432.5000000000002;2138.6428571428573;1400.7777777777776;2385.875
66;19;1;Tactile Feedback;0;1;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.8571428571428571;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;0.0;0.0;0.0;0.0;0.0;58.298;36.813;35.768;43.709;39.226;45.887;35.175000000000004;38.986;29.786;66.712;57.906000000000006;30.903;39.722;32.909;55.234;38.645;38.86;44.118;39.895;42.48;50.636;28.0;27.0;25.0;26.0;26.0;22.0;20.0;22.0;24.0;40.0;38.0;20.0;24.0;17.0;39.0;26.0;26.0;32.0;24.0;24.0;30.0;12.0;10.0;9.0;9.0;9.0;10.0;8.0;8.0;8.0;9.0;11.0;8.0;9.0;11.0;10.0;11.0;7.0;9.0;9.0;7.0;12.0;888.0000000000002;823.2000000000002;991.2222222222223;893.7777777777778;843.2222222222223;636.4000000000001;953.625;923.9999999999999;701.125;460.88888888888897;671.4545454545454;852.2500000000002;933.1111111111111;921.4545454545455;848.4000000000001;1119.909090909091;953.9999999999999;1023.0000000000001;954.4444444444445;1135.857142857143;753.75;3055.4166666666665;1189.3;1748.0000000000002;1942.3333333333335;1270.1111111111113;2351.3000000000006;1817.6250000000002;1474.0;969.2500000000001;1787.0000000000002;1809.818181818182;1575.6250000000002;1631.4444444444448;1291.090909090909;2090.1;2775.181818181818;1402.571428571429;941.8888888888889;1253.5555555555554;1285.857142857143;1562.4166666666667
67;19;2;Visual Feedback;1;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.264000000000003;39.24;23.15;23.05;23.508000000000003;30.723000000000003;19.894;17.053;33.642;19.66;31.24;27.205;37.558;21.64;19.398;26.47;26.919;35.199000000000005;17.78;19.718;23.284;14.0;21.0;17.0;15.0;18.0;24.0;16.0;14.0;17.0;17.0;20.0;18.0;26.0;16.0;16.0;18.0;14.0;16.0;13.0;18.0;18.0;7.0;9.0;7.0;7.0;7.0;10.0;7.0;7.0;10.0;7.0;9.0;9.0;11.0;7.0;8.0;10.0;11.0;12.0;7.0;7.0;8.0;1106.857142857143;1008.4444444444445;1088.1428571428573;973.1428571428573;978.1428571428572;1067.3999999999999;1077.142857142857;1114.857142857143;1129.3000000000002;1094.1428571428573;961.3333333333335;1026.2222222222222;1099.5454545454545;1024.2857142857142;790.375;1029.3000000000002;873.0000000000001;777.6666666666667;964.7142857142858;1146.142857142857;975.3750000000001;1069.5714285714287;1498.7777777777778;1113.142857142857;1397.1428571428573;1306.1428571428573;952.1999999999998;1180.7142857142856;821.4285714285714;1244.1;983.5714285714284;1353.888888888889;982.5555555555555;1036.2727272727275;1188.7142857142856;1200.0000000000002;1215.9;1135.909090909091;1348.7500000000002;1006.142857142857;1103.7142857142858;1169.5000000000002
68;20;3;Combined Feedback;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.469;28.5;23.096;23.763;26.458;22.209;29.204;32.032000000000004;40.072;25.547;28.926;25.795;30.152;36.896;41.551;30.28;53.036;45.894000000000005;40.197;29.331000000000003;34.573;11.0;20.0;15.0;13.0;20.0;12.0;13.0;14.0;20.0;14.0;21.0;16.0;18.0;22.0;27.0;12.0;28.0;24.0;17.0;19.0;25.0;7.0;9.0;8.0;8.0;9.0;8.0;11.0;11.0;13.0;8.0;9.0;8.0;10.0;11.0;14.0;10.0;17.0;16.0;12.0;8.0;13.0;1083.7142857142858;1021.5555555555555;992.4999999999999;1062.0;720.7777777777777;1015.625;1044.4545454545455;1100.4545454545455;858.6153846153848;1097.625;1248.2222222222222;1016.375;1022.4000000000002;985.6363636363635;1104.7142857142858;1057.6000000000001;1338.9411764705883;746.2500000000001;1521.4166666666665;1234.6249999999998;960.923076923077;1051.5714285714287;1272.3333333333333;1131.5;918.625;997.0000000000001;983.2500000000001;1364.909090909091;1114.3636363636363;1125.3846153846157;1034.125;992.9999999999999;1069.7500000000002;1410.8;1283.6363636363637;1043.5714285714287;1773.0000000000002;1278.1176470588236;1544.9375;1615.8333333333335;1051.1249999999998;878.3076923076924
