;ShowIndex;ShowDate;HideIndex;HideDate;Condition;TrialNumber;Layer;ResultLayer;BlockId;ProbandId;LastLayerChangeDate;LastLayerChangeIndex;Duration_ShowNumber;Duration_FindCenter
13049;2434754;2022-08-12 10:04:05.274;2434759.0;2022-08-12 10:04:05.418;Tactile Feedback;38;3;5;1;17;2022-08-12 10:04:03.819;2434705;0.14400000000000002;1.455
13050;2434849;2022-08-12 10:04:08.120;2434853.0;2022-08-12 10:04:08.261;Tactile Feedback;38;2;5;1;17;2022-08-12 10:04:06.843;2434806;0.14100000000000001;1.2770000000000001
13051;2434923;2022-08-12 10:04:10.344;2434929.0;2022-08-12 10:04:10.521;Tactile Feedback;38;1;5;1;17;2022-08-12 10:04:09.331;2434889;0.17700000000000002;1.0130000000000001
13052;2435089;2022-08-12 10:04:15.318;2435093.0;2022-08-12 10:04:15.451;Tactile Feedback;38;7;5;1;17;2022-08-12 10:04:12.490;2434994;0.133;2.8280000000000003
13053;2435199;2022-08-12 10:04:18.627;2435241.0;2022-08-12 10:04:19.888;Tactile Feedback;38;6;5;1;17;2022-08-12 10:04:16.622;2435132;1.2610000000000001;2.0050000000000003
13054;2435347;2022-08-12 10:04:23.073;2435384.0;2022-08-12 10:04:24.182;Tactile Feedback;38;5;5;1;17;2022-08-12 10:04:21.168;2435283;1.109;1.905
13055;2435690;2022-08-12 10:04:33.362;2435709.0;2022-08-12 10:04:33.928;Tactile Feedback;39;1;2;1;17;2022-08-12 10:04:32.498;2435661;0.5660000000000001;0.8640000000000001
13056;2435777;2022-08-12 10:04:35.979;2435782.0;2022-08-12 10:04:36.123;Tactile Feedback;39;2;2;1;17;2022-08-12 10:04:34.930;2435742;0.14400000000000002;1.0490000000000002
13057;2435861;2022-08-12 10:04:38.508;2435893.0;2022-08-12 10:04:39.471;Tactile Feedback;39;2;2;1;17;2022-08-12 10:04:34.930;2435742;0.9630000000000001;3.5780000000000003
13058;2435937;2022-08-12 10:04:40.780;2435943.0;2022-08-12 10:04:40.967;Tactile Feedback;39;3;2;1;17;2022-08-12 10:04:39.776;2435903;0.187;1.004
13059;2436011;2022-08-12 10:04:43.033;2436041.0;2022-08-12 10:04:43.929;Tactile Feedback;39;3;2;1;17;2022-08-12 10:04:39.776;2435903;0.896;3.257
13060;2436088;2022-08-12 10:04:45.329;2436092.0;2022-08-12 10:04:45.459;Tactile Feedback;39;4;2;1;17;2022-08-12 10:04:44.296;2436053;0.13;1.0330000000000001
13061;2436185;2022-08-12 10:04:48.263;2436206.0;2022-08-12 10:04:48.878;Tactile Feedback;39;5;2;1;17;2022-08-12 10:04:46.544;2436128;0.615;1.719
13062;2436346;2022-08-12 10:04:53.086;2436372.0;2022-08-12 10:04:53.861;Tactile Feedback;39;6;2;1;17;2022-08-12 10:04:50.235;2436251;0.775;2.851
13063;2436452;2022-08-12 10:04:56.258;2436471.0;2022-08-12 10:04:56.821;Tactile Feedback;39;7;2;1;17;2022-08-12 10:04:54.766;2436402;0.5630000000000001;1.492
13064;2436797;2022-08-12 10:05:06.604;2436801.0;2022-08-12 10:05:06.740;Tactile Feedback;40;1;7;1;17;2022-08-12 10:05:05.751;2436768;0.136;0.8530000000000001
13065;2436869;2022-08-12 10:05:08.771;2436897.0;2022-08-12 10:05:09.602;Tactile Feedback;40;1;7;1;17;2022-08-12 10:05:05.751;2436768;0.8310000000000001;3.02
13066;2437008;2022-08-12 10:05:12.941;2437023.0;2022-08-12 10:05:13.394;Tactile Feedback;40;3;7;1;17;2022-08-12 10:05:11.182;2436949;0.453;1.7590000000000001
13067;2437100;2022-08-12 10:05:15.709;2437119.0;2022-08-12 10:05:16.283;Tactile Feedback;40;4;7;1;17;2022-08-12 10:05:14.452;2437058;0.5740000000000001;1.2570000000000001
13068;2437200;2022-08-12 10:05:18.709;2437204.0;2022-08-12 10:05:18.833;Tactile Feedback;40;5;7;1;17;2022-08-12 10:05:17.272;2437152;0.12400000000000001;1.437
13069;2437305;2022-08-12 10:05:21.864;2437320.0;2022-08-12 10:05:22.307;Tactile Feedback;40;6;7;1;17;2022-08-12 10:05:20.094;2437246;0.443;1.77
13070;2437379;2022-08-12 10:05:24.081;2437415.0;2022-08-12 10:05:25.166;Tactile Feedback;40;6;7;1;17;2022-08-12 10:05:20.094;2437246;1.085;3.987
13071;2437512;2022-08-12 10:05:28.069;2437537.0;2022-08-12 10:05:28.827;Tactile Feedback;40;7;7;1;17;2022-08-12 10:05:26.063;2437445;0.758;2.0060000000000002
13072;2437612;2022-08-12 10:05:31.073;2437637.0;2022-08-12 10:05:31.826;Tactile Feedback;40;7;7;1;17;2022-08-12 10:05:26.063;2437445;0.753;5.010000000000001
13073;2437943;2022-08-12 10:05:41.009;2437954.0;2022-08-12 10:05:41.324;Tactile Feedback;41;1;2;1;17;2022-08-12 10:05:40.045;2437911;0.315;0.9640000000000001
13074;2438012;2022-08-12 10:05:43.075;2438058.0;2022-08-12 10:05:44.455;Tactile Feedback;41;1;2;1;17;2022-08-12 10:05:40.045;2437911;1.3800000000000001;3.0300000000000002
13075;2438134;2022-08-12 10:05:46.728;2438144.0;2022-08-12 10:05:47.025;Tactile Feedback;41;2;2;1;17;2022-08-12 10:05:45.447;2438091;0.29700000000000004;1.2810000000000001
13076;2438231;2022-08-12 10:05:49.641;2438247.0;2022-08-12 10:05:50.127;Tactile Feedback;41;3;2;1;17;2022-08-12 10:05:48.183;2438182;0.48600000000000004;1.4580000000000002
13077;2438350;2022-08-12 10:05:53.209;2438393.0;2022-08-12 10:05:54.510;Tactile Feedback;41;4;2;1;17;2022-08-12 10:05:51.251;2438284;1.3010000000000002;1.9580000000000002
13078;2438484;2022-08-12 10:05:57.250;2438503.0;2022-08-12 10:05:57.828;Tactile Feedback;41;5;2;1;17;2022-08-12 10:05:55.805;2438436;0.5780000000000001;1.445
13079;2438594;2022-08-12 10:06:00.548;2438609.0;2022-08-12 10:06:01.009;Tactile Feedback;41;6;2;1;17;2022-08-12 10:05:59.052;2438544;0.461;1.496
13080;2438709;2022-08-12 10:06:04.011;2438725.0;2022-08-12 10:06:04.492;Tactile Feedback;41;7;2;1;17;2022-08-12 10:06:02.300;2438652;0.48100000000000004;1.711
13081;2441879;2022-08-12 10:07:39.135;2441937.0;2022-08-12 10:07:40.878;Visual Feedback;42;1;2;2;17;2022-08-12 10:07:37.329;2441819;1.743;1.806
13082;2442016;2022-08-12 10:07:43.240;2442129.0;2022-08-12 10:07:46.638;Visual Feedback;42;2;2;2;17;2022-08-12 10:07:41.629;2441962;3.398;1.6110000000000002
13083;2442184;2022-08-12 10:07:48.311;2442261.0;2022-08-12 10:07:50.603;Visual Feedback;42;3;2;2;17;2022-08-12 10:07:47.090;2442144;2.2920000000000003;1.221
13084;2442343;2022-08-12 10:07:53.064;2442392.0;2022-08-12 10:07:54.533;Visual Feedback;42;4;2;2;17;2022-08-12 10:07:51.723;2442298;1.469;1.3410000000000002
13085;2442452;2022-08-12 10:07:56.329;2442456.0;2022-08-12 10:07:56.454;Visual Feedback;42;5;2;2;17;2022-08-12 10:07:55.076;2442410;0.125;1.2530000000000001
13086;2442576;2022-08-12 10:08:00.056;2442616.0;2022-08-12 10:08:01.256;Visual Feedback;42;6;2;2;17;2022-08-12 10:07:57.653;2442496;1.2000000000000002;2.403
13087;2442687;2022-08-12 10:08:03.381;2442744.0;2022-08-12 10:08:05.091;Visual Feedback;42;7;2;2;17;2022-08-12 10:08:01.584;2442627;1.7100000000000002;1.7970000000000002
13088;2442862;2022-08-12 10:08:08.630;2442894.0;2022-08-12 10:08:09.599;Visual Feedback;42;7;2;2;17;2022-08-12 10:08:01.584;2442627;0.9690000000000001;7.046
13089;2442960;2022-08-12 10:08:11.577;2442994.0;2022-08-12 10:08:12.588;Visual Feedback;42;6;2;2;17;2022-08-12 10:08:10.319;2442918;1.0110000000000001;1.258
13090;2443059;2022-08-12 10:08:14.550;2443099.0;2022-08-12 10:08:15.765;Visual Feedback;42;5;2;2;17;2022-08-12 10:08:13.257;2443016;1.215;1.2930000000000001
13091;2443161;2022-08-12 10:08:17.631;2443225.0;2022-08-12 10:08:19.556;Visual Feedback;42;4;2;2;17;2022-08-12 10:08:16.341;2443118;1.925;1.29
13092;2443296;2022-08-12 10:08:21.674;2443348.0;2022-08-12 10:08:23.239;Visual Feedback;42;3;2;2;17;2022-08-12 10:08:20.055;2443242;1.5650000000000002;1.619
13093;2443406;2022-08-12 10:08:24.985;2443451.0;2022-08-12 10:08:26.328;Visual Feedback;42;2;2;2;17;2022-08-12 10:08:23.756;2443365;1.3430000000000002;1.229
13094;2443519;2022-08-12 10:08:28.363;2443552.0;2022-08-12 10:08:29.361;Visual Feedback;42;1;2;2;17;2022-08-12 10:08:26.812;2443467;0.9980000000000001;1.5510000000000002
13095;2443948;2022-08-12 10:08:41.250;2444033.0;2022-08-12 10:08:43.801;Visual Feedback;43;1;4;2;17;2022-08-12 10:08:40.526;2443924;2.551;0.7240000000000001
13096;2444096;2022-08-12 10:08:45.680;2444140.0;2022-08-12 10:08:47.007;Visual Feedback;43;2;4;2;17;2022-08-12 10:08:44.489;2444056;1.3270000000000002;1.191
13097;2444191;2022-08-12 10:08:48.530;2444255.0;2022-08-12 10:08:50.462;Visual Feedback;43;3;4;2;17;2022-08-12 10:08:47.488;2444156;1.9320000000000002;1.042
13098;2444322;2022-08-12 10:08:52.467;2444417.0;2022-08-12 10:08:55.320;Visual Feedback;43;4;4;2;17;2022-08-12 10:08:51.209;2444280;2.853;1.258
13099;2444484;2022-08-12 10:08:57.328;2444519.0;2022-08-12 10:08:58.369;Visual Feedback;43;5;4;2;17;2022-08-12 10:08:55.948;2444438;1.0410000000000001;1.3800000000000001
13100;2444585;2022-08-12 10:09:00.351;2444620.0;2022-08-12 10:09:01.405;Visual Feedback;43;6;4;2;17;2022-08-12 10:08:59.042;2444541;1.054;1.3090000000000002
13101;2444691;2022-08-12 10:09:03.559;2444709.0;2022-08-12 10:09:04.100;Visual Feedback;43;7;4;2;17;2022-08-12 10:09:02.156;2444645;0.541;1.403
13102;2444882;2022-08-12 10:09:09.287;2444886.0;2022-08-12 10:09:09.410;Visual Feedback;43;6;4;2;17;2022-08-12 10:09:07.910;2444836;0.12300000000000001;1.377
13103;2444953;2022-08-12 10:09:11.418;2444963.0;2022-08-12 10:09:11.717;Visual Feedback;43;5;4;2;17;2022-08-12 10:09:10.251;2444914;0.29900000000000004;1.167
13104;2445050;2022-08-12 10:09:14.324;2445131.0;2022-08-12 10:09:16.754;Visual Feedback;43;4;4;2;17;2022-08-12 10:09:12.736;2444997;2.43;1.588
13105;2445432;2022-08-12 10:09:25.786;2445472.0;2022-08-12 10:09:26.996;Visual Feedback;44;1;2;2;17;2022-08-12 10:09:23.510;2445356;1.21;2.2760000000000002
13106;2445518;2022-08-12 10:09:28.369;2445569.0;2022-08-12 10:09:29.890;Visual Feedback;44;2;2;2;17;2022-08-12 10:09:27.437;2445487;1.5210000000000001;0.932
13107;2445652;2022-08-12 10:09:32.409;2445689.0;2022-08-12 10:09:33.502;Visual Feedback;44;3;2;2;17;2022-08-12 10:09:30.824;2445600;1.093;1.5850000000000002
13108;2445774;2022-08-12 10:09:36.061;2445816.0;2022-08-12 10:09:37.322;Visual Feedback;44;4;2;2;17;2022-08-12 10:09:34.436;2445720;1.2610000000000001;1.625
13109;2445881;2022-08-12 10:09:39.271;2445918.0;2022-08-12 10:09:40.376;Visual Feedback;44;5;2;2;17;2022-08-12 10:09:37.915;2445836;1.105;1.356
13110;2445982;2022-08-12 10:09:42.296;2445991.0;2022-08-12 10:09:42.575;Visual Feedback;44;6;2;2;17;2022-08-12 10:09:41.081;2445941;0.279;1.215
13111;2446076;2022-08-12 10:09:45.114;2446091.0;2022-08-12 10:09:45.566;Visual Feedback;44;7;2;2;17;2022-08-12 10:09:43.526;2446023;0.452;1.588
13112;2446493;2022-08-12 10:09:57.632;2446495.0;2022-08-12 10:09:57.697;Visual Feedback;45;1;1;2;17;2022-08-12 10:09:56.699;2446462;0.065;0.933
13113;2446539;2022-08-12 10:09:59.008;2446572.0;2022-08-12 10:10:00.005;Visual Feedback;45;1;1;2;17;2022-08-12 10:09:56.699;2446462;0.9970000000000001;2.309
13114;2446700;2022-08-12 10:10:03.842;2446732.0;2022-08-12 10:10:04.810;Visual Feedback;45;2;1;2;17;2022-08-12 10:10:01.288;2446615;0.9680000000000001;2.5540000000000003
13115;2446889;2022-08-12 10:10:09.514;2446934.0;2022-08-12 10:10:10.872;Visual Feedback;45;1;1;2;17;2022-08-12 10:10:07.772;2446831;1.358;1.7420000000000002
13116;2447048;2022-08-12 10:10:14.289;2447085.0;2022-08-12 10:10:15.393;Visual Feedback;45;2;1;2;17;2022-08-12 10:10:12.221;2446979;1.104;2.068
13117;2447185;2022-08-12 10:10:18.398;2447219.0;2022-08-12 10:10:19.418;Visual Feedback;45;3;1;2;17;2022-08-12 10:10:16.483;2447121;1.02;1.915
13118;2447297;2022-08-12 10:10:21.750;2447331.0;2022-08-12 10:10:22.773;Visual Feedback;45;4;1;2;17;2022-08-12 10:10:20.287;2447248;1.0230000000000001;1.463
13119;2447418;2022-08-12 10:10:25.384;2447452.0;2022-08-12 10:10:26.409;Visual Feedback;45;5;1;2;17;2022-08-12 10:10:23.675;2447361;1.0250000000000001;1.709
13120;2447531;2022-08-12 10:10:28.783;2447559.0;2022-08-12 10:10:29.609;Visual Feedback;45;6;1;2;17;2022-08-12 10:10:27.128;2447476;0.8260000000000001;1.655
13121;2447621;2022-08-12 10:10:31.473;2447664.0;2022-08-12 10:10:32.773;Visual Feedback;45;7;1;2;17;2022-08-12 10:10:30.336;2447583;1.3;1.137
13122;2447786;2022-08-12 10:10:36.422;2447818.0;2022-08-12 10:10:37.385;Visual Feedback;45;1;1;2;17;2022-08-12 10:10:34.601;2447725;0.9630000000000001;1.8210000000000002
13123;2448136;2022-08-12 10:10:46.931;2448172.0;2022-08-12 10:10:48.006;Visual Feedback;46;1;4;2;17;2022-08-12 10:10:45.700;2448095;1.0750000000000002;1.231
13124;2448265;2022-08-12 10:10:50.803;2448355.0;2022-08-12 10:10:53.501;Visual Feedback;46;2;4;2;17;2022-08-12 10:10:49.362;2448217;2.698;1.441
13125;2448460;2022-08-12 10:10:56.656;2448523.0;2022-08-12 10:10:58.544;Visual Feedback;46;3;4;2;17;2022-08-12 10:10:54.635;2448393;1.8880000000000001;2.021
13126;2448634;2022-08-12 10:11:01.872;2448687.0;2022-08-12 10:11:03.466;Visual Feedback;46;4;4;2;17;2022-08-12 10:10:59.056;2448540;1.594;2.8160000000000003
13127;2448741;2022-08-12 10:11:05.086;2448746.0;2022-08-12 10:11:05.244;Visual Feedback;46;5;4;2;17;2022-08-12 10:11:03.918;2448702;0.158;1.1680000000000001
13128;2448774;2022-08-12 10:11:06.084;2448822.0;2022-08-12 10:11:07.515;Visual Feedback;46;5;4;2;17;2022-08-12 10:11:03.918;2448702;1.431;2.166
13129;2448893;2022-08-12 10:11:09.649;2448930.0;2022-08-12 10:11:10.755;Visual Feedback;46;6;4;2;17;2022-08-12 10:11:08.141;2448843;1.106;1.508
13130;2449011;2022-08-12 10:11:13.201;2449055.0;2022-08-12 10:11:14.514;Visual Feedback;46;7;4;2;17;2022-08-12 10:11:11.782;2448964;1.3130000000000002;1.419
13131;2449165;2022-08-12 10:11:17.806;2449209.0;2022-08-12 10:11:19.139;Visual Feedback;46;6;4;2;17;2022-08-12 10:11:16.920;2449135;1.3330000000000002;0.886
13132;2449281;2022-08-12 10:11:21.286;2449321.0;2022-08-12 10:11:22.487;Visual Feedback;46;5;4;2;17;2022-08-12 10:11:19.636;2449226;1.201;1.6500000000000001
13133;2449399;2022-08-12 10:11:24.832;2449471.0;2022-08-12 10:11:26.982;Visual Feedback;46;4;4;2;17;2022-08-12 10:11:23.081;2449341;2.1500000000000004;1.7510000000000001
13134;2449531;2022-08-12 10:11:28.786;2449566.0;2022-08-12 10:11:29.833;Visual Feedback;46;3;4;2;17;2022-08-12 10:11:27.623;2449492;1.0470000000000002;1.163
13135;2449653;2022-08-12 10:11:32.445;2449684.0;2022-08-12 10:11:33.383;Visual Feedback;46;2;4;2;17;2022-08-12 10:11:30.772;2449597;0.9380000000000001;1.673
13136;2449755;2022-08-12 10:11:35.516;2449759.0;2022-08-12 10:11:35.625;Visual Feedback;46;1;4;2;17;2022-08-12 10:11:33.973;2449704;0.10900000000000001;1.5430000000000001
13137;2450106;2022-08-12 10:11:46.036;2450159.0;2022-08-12 10:11:47.647;Visual Feedback;47;1;4;2;17;2022-08-12 10:11:44.601;2450058;1.6110000000000002;1.435
13138;2450237;2022-08-12 10:11:49.989;2450286.0;2022-08-12 10:11:51.448;Visual Feedback;47;2;4;2;17;2022-08-12 10:11:48.426;2450185;1.459;1.5630000000000002
13139;2450355;2022-08-12 10:11:53.521;2450387.0;2022-08-12 10:11:54.485;Visual Feedback;47;3;4;2;17;2022-08-12 10:11:52.272;2450313;0.9640000000000001;1.249
13140;2450458;2022-08-12 10:11:56.617;2450511.0;2022-08-12 10:11:58.205;Visual Feedback;47;4;4;2;17;2022-08-12 10:11:55.249;2450412;1.588;1.368
13141;2450592;2022-08-12 10:12:00.645;2450622.0;2022-08-12 10:12:01.548;Visual Feedback;47;5;4;2;17;2022-08-12 10:11:59.107;2450541;0.903;1.538
13142;2450713;2022-08-12 10:12:04.269;2450717.0;2022-08-12 10:12:04.397;Visual Feedback;47;6;4;2;17;2022-08-12 10:12:02.123;2450641;0.128;2.1460000000000004
13143;2450740;2022-08-12 10:12:05.081;2450778.0;2022-08-12 10:12:06.221;Visual Feedback;47;6;4;2;17;2022-08-12 10:12:02.123;2450641;1.1400000000000001;2.958
13144;2450853;2022-08-12 10:12:08.470;2450894.0;2022-08-12 10:12:09.699;Visual Feedback;47;7;4;2;17;2022-08-12 10:12:06.701;2450794;1.229;1.7690000000000001
13145;2451003;2022-08-12 10:12:12.977;2451029.0;2022-08-12 10:12:13.754;Visual Feedback;47;7;4;2;17;2022-08-12 10:12:06.701;2450794;0.777;6.276000000000001
13146;2451093;2022-08-12 10:12:15.671;2451113.0;2022-08-12 10:12:16.296;Visual Feedback;47;6;4;2;17;2022-08-12 10:12:14.470;2451053;0.625;1.201
13147;2451180;2022-08-12 10:12:18.290;2451208.0;2022-08-12 10:12:19.132;Visual Feedback;47;5;4;2;17;2022-08-12 10:12:17.014;2451137;0.8420000000000001;1.276
13148;2451291;2022-08-12 10:12:21.623;2451323.0;2022-08-12 10:12:22.583;Visual Feedback;47;4;4;2;17;2022-08-12 10:12:19.947;2451235;0.9600000000000001;1.6760000000000002
13149;2451640;2022-08-12 10:12:32.095;2451681.0;2022-08-12 10:12:33.351;Visual Feedback;48;1;2;2;17;2022-08-12 10:12:30.994;2451603;1.256;1.101
13150;2451755;2022-08-12 10:12:35.562;2451801.0;2022-08-12 10:12:36.944;Visual Feedback;48;2;2;2;17;2022-08-12 10:12:34.238;2451711;1.3820000000000001;1.324
13151;2451860;2022-08-12 10:12:38.717;2451890.0;2022-08-12 10:12:39.604;Visual Feedback;48;3;2;2;17;2022-08-12 10:12:37.656;2451825;0.887;1.0610000000000002
13152;2451963;2022-08-12 10:12:41.804;2452000.0;2022-08-12 10:12:42.907;Visual Feedback;48;4;2;2;17;2022-08-12 10:12:40.119;2451907;1.103;1.685
13153;2452084;2022-08-12 10:12:45.428;2452117.0;2022-08-12 10:12:46.421;Visual Feedback;48;5;2;2;17;2022-08-12 10:12:43.954;2452035;0.9930000000000001;1.4740000000000002
13154;2452200;2022-08-12 10:12:48.914;2452225.0;2022-08-12 10:12:49.654;Visual Feedback;48;6;2;2;17;2022-08-12 10:12:47.148;2452141;0.74;1.766
13155;2452301;2022-08-12 10:12:51.961;2452321.0;2022-08-12 10:12:52.561;Visual Feedback;48;7;2;2;17;2022-08-12 10:12:50.478;2452252;0.6000000000000001;1.483
13156;2452674;2022-08-12 10:13:03.129;2452733.0;2022-08-12 10:13:04.905;Visual Feedback;49;1;7;2;17;2022-08-12 10:13:01.604;2452623;1.776;1.5250000000000001
13157;2452813;2022-08-12 10:13:07.297;2452837.0;2022-08-12 10:13:08.028;Visual Feedback;49;2;7;2;17;2022-08-12 10:13:06.131;2452774;0.7310000000000001;1.1660000000000001
13158;2452979;2022-08-12 10:13:12.296;2453046.0;2022-08-12 10:13:14.306;Visual Feedback;49;3;7;2;17;2022-08-12 10:13:09.230;2452877;2.0100000000000002;3.0660000000000003
13159;2453125;2022-08-12 10:13:16.684;2453166.0;2022-08-12 10:13:17.914;Visual Feedback;49;4;7;2;17;2022-08-12 10:13:15.304;2453079;1.23;1.3800000000000001
13160;2453238;2022-08-12 10:13:20.078;2453286.0;2022-08-12 10:13:21.508;Visual Feedback;49;5;7;2;17;2022-08-12 10:13:18.725;2453193;1.4300000000000002;1.353
13161;2453353;2022-08-12 10:13:23.522;2453390.0;2022-08-12 10:13:24.624;Visual Feedback;49;6;7;2;17;2022-08-12 10:13:22.226;2453310;1.102;1.296
13162;2453433;2022-08-12 10:13:25.919;2453469.0;2022-08-12 10:13:27.001;Visual Feedback;49;7;7;2;17;2022-08-12 10:13:24.966;2453401;1.082;0.9530000000000001
13163;2453571;2022-08-12 10:13:30.055;2453599.0;2022-08-12 10:13:30.893;Visual Feedback;49;7;7;2;17;2022-08-12 10:13:24.966;2453401;0.8380000000000001;5.089
13164;2453935;2022-08-12 10:13:40.985;2453944.0;2022-08-12 10:13:41.266;Visual Feedback;50;1;5;2;17;2022-08-12 10:13:39.941;2453900;0.281;1.044
13165;2454057;2022-08-12 10:13:44.658;2454084.0;2022-08-12 10:13:45.453;Visual Feedback;50;2;5;2;17;2022-08-12 10:13:43.024;2454003;0.795;1.6340000000000001
13166;2454157;2022-08-12 10:13:47.646;2454163.0;2022-08-12 10:13:47.830;Visual Feedback;50;3;5;2;17;2022-08-12 10:13:46.418;2454116;0.18400000000000002;1.228
13167;2454243;2022-08-12 10:13:50.226;2454273.0;2022-08-12 10:13:51.123;Visual Feedback;50;4;5;2;17;2022-08-12 10:13:48.856;2454197;0.897;1.37
13168;2454338;2022-08-12 10:13:53.084;2454343.0;2022-08-12 10:13:53.223;Visual Feedback;50;5;5;2;17;2022-08-12 10:13:51.810;2454295;0.139;1.274
13169;2454392;2022-08-12 10:13:54.705;2454422.0;2022-08-12 10:13:55.601;Visual Feedback;50;5;5;2;17;2022-08-12 10:13:51.810;2454295;0.896;2.895
13170;2454502;2022-08-12 10:13:58.024;2454522.0;2022-08-12 10:13:58.608;Visual Feedback;50;6;5;2;17;2022-08-12 10:13:56.625;2454456;0.5840000000000001;1.399
13171;2454604;2022-08-12 10:14:01.062;2454621.0;2022-08-12 10:14:01.574;Visual Feedback;50;7;5;2;17;2022-08-12 10:13:59.540;2454553;0.512;1.522
13172;2454692;2022-08-12 10:14:03.704;2454694.0;2022-08-12 10:14:03.769;Visual Feedback;50;7;5;2;17;2022-08-12 10:13:59.540;2454553;0.065;4.164000000000001
13173;2454775;2022-08-12 10:14:06.195;2454780.0;2022-08-12 10:14:06.354;Visual Feedback;50;6;5;2;17;2022-08-12 10:14:04.914;2454732;0.159;1.2810000000000001
13174;2454855;2022-08-12 10:14:08.595;2454875.0;2022-08-12 10:14:09.199;Visual Feedback;50;5;5;2;17;2022-08-12 10:14:07.392;2454815;0.6040000000000001;1.203
13175;2455205;2022-08-12 10:14:19.109;2455236.0;2022-08-12 10:14:20.045;Visual Feedback;51;1;3;2;17;2022-08-12 10:14:17.732;2455159;0.936;1.377
13176;2455314;2022-08-12 10:14:22.390;2455328.0;2022-08-12 10:14:22.826;Visual Feedback;51;2;3;2;17;2022-08-12 10:14:21.031;2455269;0.43600000000000005;1.359
13177;2455406;2022-08-12 10:14:25.148;2455463.0;2022-08-12 10:14:26.860;Visual Feedback;51;3;3;2;17;2022-08-12 10:14:24.155;2455373;1.7120000000000002;0.9930000000000001
13178;2455528;2022-08-12 10:14:28.799;2455556.0;2022-08-12 10:14:29.642;Visual Feedback;51;4;3;2;17;2022-08-12 10:14:27.663;2455490;0.8430000000000001;1.1360000000000001
13179;2455591;2022-08-12 10:14:30.694;2455595.0;2022-08-12 10:14:30.817;Visual Feedback;51;4;3;2;17;2022-08-12 10:14:27.663;2455490;0.12300000000000001;3.031
13180;2455643;2022-08-12 10:14:32.264;2455674.0;2022-08-12 10:14:33.182;Visual Feedback;51;3;3;2;17;2022-08-12 10:14:31.329;2455612;0.918;0.935
13181;2455722;2022-08-12 10:14:34.631;2455731.0;2022-08-12 10:14:34.895;Visual Feedback;51;4;3;2;17;2022-08-12 10:14:33.600;2455688;0.264;1.0310000000000001
13182;2455806;2022-08-12 10:14:37.144;2455812.0;2022-08-12 10:14:37.331;Visual Feedback;51;5;3;2;17;2022-08-12 10:14:35.829;2455762;0.187;1.3150000000000002
13183;2455882;2022-08-12 10:14:39.428;2455937.0;2022-08-12 10:14:41.077;Visual Feedback;51;5;3;2;17;2022-08-12 10:14:35.829;2455762;1.649;3.599
13184;2456004;2022-08-12 10:14:43.084;2456035.0;2022-08-12 10:14:44.016;Visual Feedback;51;6;3;2;17;2022-08-12 10:14:41.859;2455963;0.932;1.225
13185;2456094;2022-08-12 10:14:45.791;2456109.0;2022-08-12 10:14:46.242;Visual Feedback;51;7;3;2;17;2022-08-12 10:14:44.653;2456056;0.451;1.1380000000000001
13186;2456292;2022-08-12 10:14:51.734;2456314.0;2022-08-12 10:14:52.391;Visual Feedback;51;1;3;2;17;2022-08-12 10:14:50.925;2456265;0.657;0.809
13187;2456376;2022-08-12 10:14:54.242;2456399.0;2022-08-12 10:14:54.943;Visual Feedback;51;2;3;2;17;2022-08-12 10:14:52.954;2456333;0.7010000000000001;1.288
13188;2456458;2022-08-12 10:14:56.713;2456487.0;2022-08-12 10:14:57.584;Visual Feedback;51;3;3;2;17;2022-08-12 10:14:55.210;2456408;0.8710000000000001;1.5030000000000001
13189;2456796;2022-08-12 10:15:06.865;2456826.0;2022-08-12 10:15:07.756;Visual Feedback;52;1;3;2;17;2022-08-12 10:15:05.507;2456751;0.891;1.358
13190;2456898;2022-08-12 10:15:09.916;2456937.0;2022-08-12 10:15:11.083;Visual Feedback;52;2;3;2;17;2022-08-12 10:15:08.425;2456848;1.167;1.491
13191;2457004;2022-08-12 10:15:13.104;2457060.0;2022-08-12 10:15:14.779;Visual Feedback;52;3;3;2;17;2022-08-12 10:15:11.925;2456965;1.675;1.179
13192;2457132;2022-08-12 10:15:16.939;2457137.0;2022-08-12 10:15:17.090;Visual Feedback;52;4;3;2;17;2022-08-12 10:15:15.713;2457091;0.15100000000000002;1.226
13193;2457233;2022-08-12 10:15:19.975;2457267.0;2022-08-12 10:15:20.989;Visual Feedback;52;5;3;2;17;2022-08-12 10:15:18.257;2457176;1.014;1.7180000000000002
13194;2457338;2022-08-12 10:15:23.126;2457343.0;2022-08-12 10:15:23.264;Visual Feedback;52;6;3;2;17;2022-08-12 10:15:21.708;2457291;0.138;1.4180000000000001
13195;2457435;2022-08-12 10:15:26.027;2457470.0;2022-08-12 10:15:27.082;Visual Feedback;52;7;3;2;17;2022-08-12 10:15:24.626;2457388;1.0550000000000002;1.401
13196;2457724;2022-08-12 10:15:34.701;2457731.0;2022-08-12 10:15:34.918;Visual Feedback;52;2;3;2;17;2022-08-12 10:15:33.175;2457673;0.21700000000000003;1.526
13197;2457791;2022-08-12 10:15:36.711;2457820.0;2022-08-12 10:15:37.583;Visual Feedback;52;3;3;2;17;2022-08-12 10:15:35.511;2457751;0.8720000000000001;1.2000000000000002
13198;2458170;2022-08-12 10:15:48.091;2458202.0;2022-08-12 10:15:49.044;Visual Feedback;53;1;6;2;17;2022-08-12 10:15:46.609;2458121;0.9530000000000001;1.482
